Date,V6409,V3529,V649,V7129,V2089,V1369,V4969,V5689,V7849,V2809,V4970,V650,V7130,V2810,V4249,V5690,V3530,V6410,V2090,V7850,V360,V4250,V1801,V1370,V361,V1800,V3961,V4680,V3240,V3241,V7561,V2521,V6120,V6841,V1080,V7560,V5401,V6121,V634,V5400,V3960,V633,V2793,V6393,V2520,V6840,V1081,V4681,V2826,V4986,V666,V7833,V6265,V3546,V5705,V2106,V4265,V7146,V665,V6426,V2825,V1385,V2794,V7145,V7866,V6425,V3545,V2105,V3385,V3513,V4985,V7834,V1353,V5706,V1386,V5674,V1354,V2505,V6394,V5673,V4266,V7865,V4953,V505,V4234,V4233,V3514,V345,V6985,V1225,V2073,V1785,V1817,V377,V2504,V6137,V6825,V2074,V4697,V3977
20010921,0.0299999993294477,0,0,0,0.00999999977648258,0,0,0.0299999993294477,0,0.0299999993294477,0,0.0199999995529652,0,1.21000003814697,0,0.189999997615814,0,0.0799999982118607,0.0399999991059303,0.439999997615814,0.610000014305115,0,1.14999997615814,0.00999999977648258,0.300000011920929,0.100000001490116,1.10000002384186,0,0,0,0,1.13999998569489,0.270000010728836,0.389999985694885,0.769999980926514,0.0700000002980232,0,1.10000002384186,0,0,0.28999999165535,0,0,0,0.00999999977648258,0.28999999165535,1.89999997615814,0.600000023841858,0.0399999991059303,0,0.100000001490116,0,0.0199999995529652,0.200000002980232,0.140000000596046,0.0799999982118607,0,0.0299999993294477,0.0500000007450581,0.0399999991059303,0.0399999991059303,0.0299999993294477,0,0,0.319999992847443,0.0299999993294477,0.100000001490116,0.0299999993294477,0,0.200000002980232,0,0,0,0.150000005960464,0.100000001490116,0,0,0.0399999991059303,0,0,0,0.150000005960464,0,0,0,0,0.200000002980232,0,0,0,0,0,0.0199999995529652,0.310000002384186,0,0.340000003576279,0,0,0,0.0299999993294477
20010922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20010923,0,0,0,0,0,0,0,0,0,0,0,0,0.0299999993294477,0,0,0,0,0,0,0,1.50999999046326,0,0.119999997317791,0,0.230000004172325,0.939999997615814,0.0299999993294477,2.36999988555908,1.53999996185303,0.28999999165535,0.239999994635582,0.0900000035762787,0.980000019073486,0.469999998807907,1.26999998092651,1.57000005245209,0,0.150000005960464,0.219999998807907,0.800000011920929,0.759999990463257,0,0,0,1.87999999523163,3.14000010490417,0.0900000035762787,0.170000001788139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24000000953674,0,0,0,0,0,0,0,0,0.200000002980232,0,0,0,2.59999990463257,2.54999995231628,0,1.6599999666214,0.899999976158142,0,0,0,0,0.100000001490116,0,NA,0,0,0,0,0,0.180000007152557,0.959999978542328,0,0.379999995231628,0,0.209999993443489,0.430000007152557,0.349999994039536
20010924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20010925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20010926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
20010927,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20010928,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
20010929,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20010930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20011001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20011002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20011003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
20011004,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00999999977648258,0,0.589999973773956,0,0,0,0.200000002980232,0.829999983310699,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0.0299999993294477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1.00999999046326,0,0,0,0,0,0,0,0,0,0.589999973773956,0,0,0,0.0700000002980232,0,0,0.0599999986588955,0,0,0,0,0
20011005,0,0,0.00999999977648258,NA,0,NA,0.0199999995529652,0,0,0,NA,0.0299999993294477,0,0.0500000007450581,0,0,0,0,0,0,0.25,0.100000001490116,1.30999994277954,0,1.03999996185303,0.319999992847443,3,0.409999996423721,0.25,0.970000028610229,1.87000000476837,1.87000000476837,0.150000005960464,1.37999999523163,0.159999996423721,0.129999995231628,1.71000003814697,0.990000009536743,0.150000005960464,0.129999995231628,0.5,0.0399999991059303,0.0399999991059303,0.0199999995529652,0.259999990463257,NA,0.680000007152557,1.14999997615814,0,0.00999999977648258,0,0,0,0,0,0,0,0,0,0,0,0,0.180000007152557,0,0,0,NA,0,0,0,0,NA,0,0,0,0.0599999986588955,0.100000001490116,0.449999988079071,0.0199999995529652,0.0199999995529652,0,0,0.129999995231628,0.00999999977648258,0.100000001490116,0.100000001490116,0.100000001490116,0.560000002384186,0.00999999977648258,0,0,7.53000020980835,0.409999996423721,0.379999995231628,0.170000001788139,0.150000005960464,0.649999976158142,0,0.600000023841858,0.800000011920929
20011006,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20011007,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20011008,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0.0900000035762787,0,0,0,0.00999999977648258,0.200000002980232,0,0.0299999993294477,0,0,NA,0,0,0,NA,0.0799999982118607,0,0,0,0,0.00999999977648258,0,NA,0,0,0.449999988079071,0.0199999995529652,0,0.00999999977648258,0,NA,0,0,0,0,NA,0,0,0,0,0.00999999977648258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399999991059303,0.0199999995529652,0,0,0,0,0.0399999991059303,0
20011009,NA,1.29999995231628,17.3299999237061,8.84000015258789,4.71999979019165,1.37000000476837,12.5900001525879,15.2600002288818,2.21000003814697,11.539999961853,6.73000001907349,NA,2.44000005722046,12.9399995803833,0.759999990463257,2.26999998092651,0.850000023841858,13.289999961853,0.419999986886978,1.62999999523163,6.28000020980835,0.469999998807907,10.5900001525879,2.14000010490417,8.19999980926514,6.98000001907349,0.46000000834465,7.21999979019165,11.0600004196167,9,2.01999998092651,2.15000009536743,14.6599998474121,1.60000002384186,6.30000019073486,5.11999988555908,10.6099996566772,10.2399997711182,0.730000019073486,16.8199996948242,1.76999998092651,0.569999992847443,4.92000007629395,1.25999999046326,9.51000022888184,NA,7.90000009536743,2.36999988555908,9.8100004196167,1.12999999523163,2.51999998092651,0.25,14.0200004577637,3.41000008583069,0.579999983310699,10.1599998474121,0.379999995231628,6.19999980926514,0.200000002980232,1.57000005245209,0.720000028610229,0.189999997615814,2.80999994277954,2.90000009536743,1.47000002861023,NA,NA,14.5200004577637,1.30999994277954,0.330000013113022,0.129999995231628,0.0599999986588955,1.87000000476837,3.17000007629395,0.490000009536743,0.0900000035762787,0.389999985694885,20.0200004577637,5.76999998092651,0.560000002384186,2.15000009536743,2.86999988555908,7.78000020980835,14.2700004577637,0.109999999403954,2,0.00999999977648258,14.0100002288818,8.67000007629395,1.37000000476837,0.0700000002980232,1.64999997615814,12.710000038147,0.270000010728836,19.6399993896484,0.200000002980232,3.79999995231628,0.0299999993294477,0.319999992847443,0.649999976158142
20011010,17.0599994659424,20.6000003814697,15.4799995422363,13.1000003814697,23.2800006866455,9.76000022888184,17.5400009155273,15.9300003051758,9.53999996185303,9.8100004196167,22.5100002288818,15.4899997711182,14.6000003814697,16.25,NA,16.8400001525879,21.7000007629395,15.9399995803833,20.3999996185303,12.9399995803833,0,15.8599996566772,0.509999990463257,11.6099996566772,1.47000002861023,0.00999999977648258,0.119999997317791,0,0.0900000035762787,0.46000000834465,0.870000004768372,0.0399999991059303,0.00999999977648258,0.180000007152557,0,0.0500000007450581,2.40000009536743,0.709999978542328,15.8599996566772,0.189999997615814,0,17.8899993896484,16.7299995422363,26.5200004577637,0,0,0.140000000596046,0.100000001490116,0.899999976158142,5.30999994277954,3.99000000953674,28.8600006103516,5.3899998664856,4.69999980926514,0.150000005960464,NA,0.0700000002980232,2.70000004768372,0.639999985694885,5.26999998092651,0.0299999993294477,0.0299999993294477,18.3899993896484,0.800000011920929,3.39000010490417,0.939999997615814,1.10000002384186,2.22000002861023,6.15999984741211,33.2999992370605,0.46000000834465,5.90000009536743,17.0200004577637,NA,2.3199999332428,19.5,15.25,0.899999976158142,14.2200002670288,15.8999996185303,1.87000000476837,0.150000005960464,34.6100006103516,6.6399998664856,33.1599998474121,32.1800003051758,15.1999998092651,3.75,5.73999977111816,3.92000007629395,32.5200004577637,8.28999996185303,0,0,1.19000005722046,0,1.10000002384186,1.96000003814697,0,0
20011011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.00999999977648258,0.0299999993294477,0,0,0.00999999977648258,NA,0,0.0299999993294477,0.230000004172325,0.140000000596046,0.270000010728836,0,NA,0.00999999977648258,0.0199999995529652,0.00999999977648258,0,0,0,0,0,0,0,NA,0,0.150000005960464,0.0599999986588955,0,0.0199999995529652,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0.0199999995529652,0,0,0,0,0,0,NA,0,0.180000007152557,0,0,0,0,0.0199999995529652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00999999977648258,NA,0,0,0,0.100000001490116,0
20011012,4.44999980926514,1.70000004768372,3.48000001907349,2.90000009536743,2.33999991416931,6.98999977111816,4.57000017166138,4.21999979019165,3.0699999332428,2.64000010490417,1.21000003814697,1.0900000333786,0.519999980926514,NA,0.529999971389771,0.870000004768372,1,1.87000000476837,0.930000007152557,0.730000019073486,0,0.680000007152557,0,1.77999997138977,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62999999523163,0,0,3.5699999332428,4.25,4.59999990463257,0,0,0.0599999986588955,0.0900000035762787,0.790000021457672,1.12000000476837,1.05999994277954,3.22000002861023,NA,0.800000011920929,0.660000026226044,0.75,0,0.75,0.280000001192093,0.790000021457672,0.759999990463257,0.709999978542328,0.779999971389771,0.949999988079071,0.949999988079071,0.200000002980232,0.100000001490116,0.239999994635582,0.0399999991059303,2.79999995231628,1.16999995708466,1.77999997138977,NA,1.37000000476837,1.36000001430511,NA,2.64000010490417,0,1.97000002861023,2.54999995231628,0.239999994635582,0.0500000007450581,4.82000017166138,0.109999999403954,1.83000004291534,6.46000003814697,1.60000002384186,0,0.439999997615814,0.389999985694885,2.82999992370605,0,0,0,0,0,0.100000001490116,1.25,0,0
20011013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20011014,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0
20011015,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00999999977648258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20011016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20011017,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20011018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
20011019,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20011020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199999995529652,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
20011021,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20011022,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0
20011023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
20011024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0
20011025,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20011026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20011027,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20011028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0
20011029,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20011030,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20011031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20011101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20011102,0,0.00999999977648258,0.00999999977648258,0,0,0.0500000007450581,0.00999999977648258,0,0.259999990463257,0,0.189999997615814,0.439999997615814,0.0799999982118607,0.300000011920929,0.129999995231628,0.0599999986588955,0.109999999403954,0.180000007152557,NA,7.07000017166138,0,0.879999995231628,0,1.66999995708466,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0.129999995231628,0,0,0,0,0,0,0,0,0,0,0,0,0.200000002980232,0,0,0,NA,0.00999999977648258,0,0,0,0,0,0.100000001490116,0,NA,0,0,0,0,0,0,3.70000004768372,0.0199999995529652,0,0,0.0299999993294477,0.109999999403954,0,0.0399999991059303,0,0.239999994635582,0,0.0199999995529652,0,0.280000001192093,0.0500000007450581,0.189999997615814,NA,0,0.0299999993294477,0,0,0,0,0,0,0,1.03999996185303,0,0
20011103,0.699999988079071,0.769999980926514,0.200000002980232,1.70000004768372,0.400000005960464,0.600000023841858,0.990000009536743,0.400000005960464,0.200000002980232,0.699999988079071,1.96000003814697,0.600000023841858,1.10000002384186,0.200000002980232,0.699999988079071,0.100000001490116,0.730000019073486,1.10000002384186,0.5,0.100000001490116,4.98000001907349,0,2.24000000953674,0.379999995231628,2.60999989509583,3.24000000953674,1.87999999523163,4.84999990463257,4.8600001335144,3.66000008583069,0.629999995231628,0.829999983310699,5.51999998092651,5.59999990463257,4.42000007629395,1.37000000476837,0.25,5.17000007629395,0.100000001490116,0.680000007152557,4.96999979019165,NA,0,0.100000001490116,1.16999995708466,4.92000007629395,1.77999997138977,0.709999978542328,5.5,3.19000005722046,2.79999995231628,0,0.660000026226044,NA,1.5,1.70000004768372,0.899999976158142,5.09999990463257,2.09999990463257,1.39999997615814,2.29999995231628,2.26999998092651,0,4.5,5.19999980926514,1.79999995231628,1.50999999046326,2.70000004768372,0.610000014305115,NA,0.829999983310699,0,0.200000002980232,6.69999980926514,4.15000009536743,0,0,0.100000001490116,0,0,5.69999980926514,2.59999990463257,0.0799999982118607,0.219999998807907,0,0,0,0.0299999993294477,1.42999994754791,0.589999973773956,0.100000001490116,0.0399999991059303,1.53999996185303,NA,0,0.449999988079071,0.449999988079071,0.800000011920929,0.180000007152557,1.88999998569489
20011104,0.200000002980232,0.200000002980232,0.200000002980232,0.300000011920929,0.209999993443489,0.300000011920929,0.200000002980232,NA,0.400000005960464,0.200000002980232,0.200000002980232,0.200000002980232,0.300000011920929,0.300000011920929,0.300000011920929,0.300000011920929,0.300000011920929,0.200000002980232,0.600000023841858,0.800000011920929,0.0199999995529652,0.200000002980232,0.100000001490116,0.699999988079071,0.209999993443489,0,0.200000002980232,0.0299999993294477,0.0199999995529652,0.180000007152557,0.119999997317791,0.109999999403954,0.0299999993294477,0.100000001490116,0,0.0199999995529652,0.180000007152557,0.180000007152557,2.5,0.0199999995529652,0,0.300000011920929,0.200000002980232,1.29999995231628,NA,0,0.200000002980232,0.300000011920929,0.200000002980232,0,0.200000002980232,0.200000002980232,0.140000000596046,0.200000002980232,0.200000002980232,0.400000005960464,0.300000011920929,0.300000011920929,0.200000002980232,0.100000001490116,0.200000002980232,0.200000002980232,5.59999990463257,0.100000001490116,0.400000005960464,0.100000001490116,0.200000002980232,0.0299999993294477,0.150000005960464,0.300000011920929,0.200000002980232,2.40000009536743,0.400000005960464,0.200000002980232,0.100000001490116,3.20000004768372,4.40000009536743,0.0199999995529652,2.5,0.200000002980232,0.200000002980232,0.200000002980232,0.300000011920929,0.159999996423721,2.90000009536743,0.300000011920929,2.29999995231628,0.0399999991059303,0.200000002980232,0.189999997615814,0.319999992847443,0,0,0.0799999982118607,0.0399999991059303,0.0599999986588955,0,0.529999971389771,0.109999999403954,0.100000001490116
20011105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00999999977648258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00999999977648258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0.200000002980232,0,0,0,0,0
